ID	Locale	Value	"Scientific Notation"
2480	iu_Cans_CA	-9.3456E-2	true
2481	iu_Cans_CA	-0.093	false
2482	iu_Cans_CA	1.023E7	true
2483	iu_Cans_CA	10,230,000	false
2484	iu_Cans_CA	1.23123456789099E2	true
2485	iu_Cans_CA	123.123	false
2486	iu_Latn_CA	1E3	true
2487	iu_Latn_CA	1,000	false
2488	iu_Latn_CA	-2E3	true
2489	iu_Latn_CA	-2,000	false
2490	iu_Latn_CA	3.98E2	true
2491	iu_Latn_CA	398	false
2492	iu_Latn_CA	4E-2	true
2493	iu_Latn_CA	0.04	false
2494	iu_Latn_CA	-5E-1	true
2495	iu_Latn_CA	-0.5	false
2496	iu_Latn_CA	6E-1	true
2497	iu_Latn_CA	0.6	false
2498	iu_Latn_CA	-7E-1	true
2499	iu_Latn_CA	-0.7	false
2500	iu_Latn_CA	8E10	true
2501	iu_Latn_CA	80,000,000,000	false
2502	iu_Latn_CA	-9.3456E-2	true
2503	iu_Latn_CA	-0.093	false
2504	iu_Latn_CA	1.023E7	true
2505	iu_Latn_CA	10,230,000	false
2506	iu_Latn_CA	1.23123456789099E2	true
2507	iu_Latn_CA	123.123	false
2508	ja_JP	1E3	true
2509	ja_JP	1,000	false
2510	ja_JP	-2E3	true
2511	ja_JP	-2,000	false
2512	ja_JP	3.98E2	true
2513	ja_JP	398	false
2514	ja_JP	4E-2	true
2515	ja_JP	0.04	false
2516	ja_JP	-5E-1	true
2517	ja_JP	-0.5	false
2518	ja_JP	6E-1	true
2519	ja_JP	0.6	false
2520	ja_JP	-7E-1	true
2521	ja_JP	-0.7	false
2522	ja_JP	8E10	true
2523	ja_JP	80,000,000,000	false
2524	ja_JP	-9.3456E-2	true
2525	ja_JP	-0.093	false
2526	ja_JP	1.023E7	true
2527	ja_JP	10,230,000	false
2528	ja_JP	1.23123456789099E2	true
2529	ja_JP	123.123	false
2530	ka_GE	1E3	true
2531	ka_GE	1 000	false
2532	ka_GE	-2E3	true
2533	ka_GE	-2 000	false
2534	ka_GE	3,98E2	true
2535	ka_GE	398	false
2536	ka_GE	4E-2	true
2537	ka_GE	0,04	false
2538	ka_GE	-5E-1	true
2539	ka_GE	-0,5	false
2540	ka_GE	6E-1	true
2541	ka_GE	0,6	false
2542	ka_GE	-7E-1	true
2543	ka_GE	-0,7	false
2544	ka_GE	8E10	true
2545	ka_GE	80 000 000 000	false
2546	ka_GE	-9,3456E-2	true
2547	ka_GE	-0,093	false
2548	ka_GE	1,023E7	true
2549	ka_GE	10 230 000	false
2550	ka_GE	1,23123456789099E2	true
2551	ka_GE	123,123	false
2552	kk_KZ	1E3	true
2553	kk_KZ	1 000	false
2554	kk_KZ	-2E3	true
2555	kk_KZ	-2 000	false
2556	kk_KZ	3,98E2	true
2557	kk_KZ	398	false
2558	kk_KZ	4E-2	true
2559	kk_KZ	0,04	false
2560	kk_KZ	-5E-1	true
2561	kk_KZ	-0,5	false
2562	kk_KZ	6E-1	true
2563	kk_KZ	0,6	false
2564	kk_KZ	-7E-1	true
2565	kk_KZ	-0,7	false
2566	kk_KZ	8E10	true
2567	kk_KZ	80 000 000 000	false
2568	kk_KZ	-9,3456E-2	true
2569	kk_KZ	-0,093	false
2570	kk_KZ	1,023E7	true
2571	kk_KZ	10 230 000	false
2572	kk_KZ	1,23123456789099E2	true
2573	kk_KZ	123,123	false
2574	kl_GL	1E3	true
2575	kl_GL	1.000	false
2576	kl_GL	-2E3	true
2577	kl_GL	-2.000	false
2578	kl_GL	3,98E2	true
2579	kl_GL	398	false
2580	kl_GL	4E-2	true
2581	kl_GL	0,04	false
2582	kl_GL	-5E-1	true
2583	kl_GL	-0,5	false
2584	kl_GL	6E-1	true
2585	kl_GL	0,6	false
2586	kl_GL	-7E-1	true
2587	kl_GL	-0,7	false
2588	kl_GL	8E10	true
2589	kl_GL	80.000.000.000	false
2590	kl_GL	-9,3456E-2	true
2591	kl_GL	-0,093	false
2592	kl_GL	1,023E7	true
2593	kl_GL	10.230.000	false
2594	kl_GL	1,23123456789099E2	true
2595	kl_GL	123,123	false
2596	km_KH	1E3	true
2597	km_KH	1.000	false
2598	km_KH	-2E3	true
2599	km_KH	-2.000	false
2600	km_KH	3,98E2	true
2601	km_KH	398	false
2602	km_KH	4E-2	true
2603	km_KH	0,04	false
2604	km_KH	-5E-1	true
2605	km_KH	-0,5	false
2606	km_KH	6E-1	true
2607	km_KH	0,6	false
2608	km_KH	-7E-1	true
2609	km_KH	-0,7	false
2610	km_KH	8E10	true
2611	km_KH	80.000.000.000	false
2612	km_KH	-9,3456E-2	true
2613	km_KH	-0,093	false
2614	km_KH	1,023E7	true
2615	km_KH	10.230.000	false
2616	km_KH	1,23123456789099E2	true
2617	km_KH	123,123	false
2618	kn_IN	1ಈ3	true
2619	kn_IN	1,000	false
2620	kn_IN	-2ಈ3	true
2621	kn_IN	-2,000	false
2622	kn_IN	3.98ಈ2	true
2623	kn_IN	398	false
2624	kn_IN	4ಈ-2	true
2625	kn_IN	0.04	false
2626	kn_IN	-5ಈ-1	true
2627	kn_IN	-0.5	false
2628	kn_IN	6ಈ-1	true
2629	kn_IN	0.6	false
2630	kn_IN	-7ಈ-1	true
2631	kn_IN	-0.7	false
2632	kn_IN	8ಈ10	true
2633	kn_IN	80,000,000,000	false
2634	kn_IN	-9.3456ಈ-2	true
2635	kn_IN	-0.093	false
2636	kn_IN	1.023ಈ7	true
2637	kn_IN	10,230,000	false
2638	kn_IN	1.23123456789099ಈ2	true
2639	kn_IN	123.123	false
2640	kok_IN	1E3	true
2641	kok_IN	1,000	false
2642	kok_IN	-2E3	true
2643	kok_IN	-2,000	false
2644	kok_IN	3.98E2	true
2645	kok_IN	398	false
2646	kok_IN	4E-2	true
2647	kok_IN	0.04	false
2648	kok_IN	-5E-1	true
2649	kok_IN	-0.5	false
2650	kok_IN	6E-1	true
2651	kok_IN	0.6	false
2652	kok_IN	-7E-1	true
2653	kok_IN	-0.7	false
2654	kok_IN	8E10	true
2655	kok_IN	80,00,00,00,000	false
2656	kok_IN	-9.3456E-2	true
2657	kok_IN	-0.093	false
2658	kok_IN	1.023E7	true
2659	kok_IN	1,02,30,000	false
2660	kok_IN	1.23123456789099E2	true
2661	kok_IN	123.123	false
2662	ko_KR	1E3	true
2663	ko_KR	1,000	false
2664	ko_KR	-2E3	true
2665	ko_KR	-2,000	false
2666	ko_KR	3.98E2	true
2667	ko_KR	398	false
2668	ko_KR	4E-2	true
2669	ko_KR	0.04	false
2670	ko_KR	-5E-1	true
2671	ko_KR	-0.5	false
2672	ko_KR	6E-1	true
2673	ko_KR	0.6	false
2674	ko_KR	-7E-1	true
2675	ko_KR	-0.7	false
2676	ko_KR	8E10	true
2677	ko_KR	80,000,000,000	false
2678	ko_KR	-9.3456E-2	true
2679	ko_KR	-0.093	false
2680	ko_KR	1.023E7	true
2681	ko_KR	10,230,000	false
2682	ko_KR	1.23123456789099E2	true
2683	ko_KR	123.123	false
2684	ky_KG	1E3	true
2685	ky_KG	1 000	false
2686	ky_KG	-2E3	true
2687	ky_KG	-2 000	false
2688	ky_KG	3,98E2	true
2689	ky_KG	398	false
2690	ky_KG	4E-2	true
2691	ky_KG	0,04	false
2692	ky_KG	-5E-1	true
2693	ky_KG	-0,5	false
2694	ky_KG	6E-1	true
2695	ky_KG	0,6	false
2696	ky_KG	-7E-1	true
2697	ky_KG	-0,7	false
2698	ky_KG	8E10	true
2699	ky_KG	80 000 000 000	false
2700	ky_KG	-9,3456E-2	true
2701	ky_KG	-0,093	false
2702	ky_KG	1,023E7	true
2703	ky_KG	10 230 000	false
2704	ky_KG	1,23123456789099E2	true
2705	ky_KG	123,123	false
2706	lb_LU	1E3	true
2707	lb_LU	1,000	false
2708	lb_LU	-2E3	true
2709	lb_LU	-2,000	false
2710	lb_LU	3.98E2	true
2711	lb_LU	398	false
2712	lb_LU	4E-2	true
2713	lb_LU	0.04	false
2714	lb_LU	-5E-1	true
2715	lb_LU	-0.5	false
2716	lb_LU	6E-1	true
2717	lb_LU	0.6	false
2718	lb_LU	-7E-1	true
2719	lb_LU	-0.7	false
2720	lb_LU	8E10	true
2721	lb_LU	80,000,000,000	false
2722	lb_LU	-9.3456E-2	true
2723	lb_LU	-0.093	false
2724	lb_LU	1.023E7	true
2725	lb_LU	10,230,000	false
2726	lb_LU	1.23123456789099E2	true
2727	lb_LU	123.123	false
2728	lt_LT	1×10^3	true
2729	lt_LT	1 000	false
2730	lt_LT	−2×10^3	true
2731	lt_LT	−2 000	false
2732	lt_LT	3,98×10^2	true
2733	lt_LT	398	false
2734	lt_LT	4×10^−2	true
2735	lt_LT	0,04	false
2736	lt_LT	−5×10^−1	true
2737	lt_LT	−0,5	false
2738	lt_LT	6×10^−1	true
2739	lt_LT	0,6	false
2740	lt_LT	−7×10^−1	true
2741	lt_LT	−0,7	false
2742	lt_LT	8×10^10	true
2743	lt_LT	80 000 000 000	false
2744	lt_LT	−9,3456×10^−2	true
2745	lt_LT	−0,093	false
2746	lt_LT	1,023×10^7	true
2747	lt_LT	10 230 000	false
2748	lt_LT	1,23123456789099×10^2	true
2749	lt_LT	123,123	false
2750	lv_LV	1E3	true
2751	lv_LV	1 000	false
2752	lv_LV	-2E3	true
2753	lv_LV	-2 000	false
2754	lv_LV	3,98E2	true
2755	lv_LV	398	false
2756	lv_LV	4E-2	true
2757	lv_LV	0,04	false
2758	lv_LV	-5E-1	true
2759	lv_LV	-0,5	false
2760	lv_LV	6E-1	true
2761	lv_LV	0,6	false
2762	lv_LV	-7E-1	true
2763	lv_LV	-0,7	false
2764	lv_LV	8E10	true
2765	lv_LV	80 000 000 000	false
2766	lv_LV	-9,3456E-2	true
2767	lv_LV	-0,093	false
2768	lv_LV	1,023E7	true
2769	lv_LV	10 230 000	false
2770	lv_LV	1,23123456789099E2	true
2771	lv_LV	123,123	false
2772	mi_NZ	1E3	true
2773	mi_NZ	1,000	false
2774	mi_NZ	-2E3	true
2775	mi_NZ	-2,000	false
2776	mi_NZ	3.98E2	true
2777	mi_NZ	398	false
2778	mi_NZ	4E-2	true
2779	mi_NZ	0.04	false
2780	mi_NZ	-5E-1	true
2781	mi_NZ	-0.5	false
2782	mi_NZ	6E-1	true
2783	mi_NZ	0.6	false
2784	mi_NZ	-7E-1	true
2785	mi_NZ	-0.7	false
2786	mi_NZ	8E10	true
2787	mi_NZ	80,000,000,000	false
2788	mi_NZ	-9.3456E-2	true
2789	mi_NZ	-0.093	false
2790	mi_NZ	1.023E7	true
2791	mi_NZ	10,230,000	false
2792	mi_NZ	1.23123456789099E2	true
2793	mi_NZ	123.123	false
2794	mk_MK	1E3	true
2795	mk_MK	1.000	false
2796	mk_MK	-2E3	true
2797	mk_MK	-2.000	false
2798	mk_MK	3,98E2	true
2799	mk_MK	398	false
2800	mk_MK	4E-2	true
2801	mk_MK	0,04	false
2802	mk_MK	-5E-1	true
2803	mk_MK	-0,5	false
2804	mk_MK	6E-1	true
2805	mk_MK	0,6	false
2806	mk_MK	-7E-1	true
2807	mk_MK	-0,7	false
2808	mk_MK	8E10	true
2809	mk_MK	80.000.000.000	false
2810	mk_MK	-9,3456E-2	true
2811	mk_MK	-0,093	false
2812	mk_MK	1,023E7	true
2813	mk_MK	10.230.000	false
2814	mk_MK	1,23123456789099E2	true
2815	mk_MK	123,123	false
2816	ml_IN	1E3	true
2817	ml_IN	1,000	false
2818	ml_IN	-2E3	true
2819	ml_IN	-2,000	false
2820	ml_IN	3.98E2	true
2821	ml_IN	398	false
2822	ml_IN	4E-2	true
2823	ml_IN	0.04	false
2824	ml_IN	-5E-1	true
2825	ml_IN	-0.5	false
2826	ml_IN	6E-1	true
2827	ml_IN	0.6	false
2828	ml_IN	-7E-1	true
2829	ml_IN	-0.7	false
2830	ml_IN	8E10	true
2831	ml_IN	80,00,00,00,000	false
2832	ml_IN	-9.3456E-2	true
2833	ml_IN	-0.093	false
2834	ml_IN	1.023E7	true
2835	ml_IN	1,02,30,000	false
2836	ml_IN	1.23123456789099E2	true
2837	ml_IN	123.123	false
2838	mn_MN	1E3	true
2839	mn_MN	1,000	false
2840	mn_MN	-2E3	true
2841	mn_MN	-2,000	false
2842	mn_MN	3.98E2	true
2843	mn_MN	398	false
2844	mn_MN	4E-2	true
2845	mn_MN	0.04	false
2846	mn_MN	-5E-1	true
2847	mn_MN	-0.5	false
2848	mn_MN	6E-1	true
2849	mn_MN	0.6	false
2850	mn_MN	-7E-1	true
2851	mn_MN	-0.7	false
2852	mn_MN	8E10	true
2853	mn_MN	80,000,000,000	false
2854	mn_MN	-9.3456E-2	true
2855	mn_MN	-0.093	false
2856	mn_MN	1.023E7	true
2857	mn_MN	10,230,000	false
2858	mn_MN	1.23123456789099E2	true
2859	mn_MN	123.123	false
2860	mn_Mong_CN	1E3	true
2861	mn_Mong_CN	1,000	false
2862	mn_Mong_CN	-2E3	true
2863	mn_Mong_CN	-2,000	false
2864	mn_Mong_CN	3.98E2	true
2865	mn_Mong_CN	398	false
2866	mn_Mong_CN	4E-2	true
2867	mn_Mong_CN	0.04	false
2868	mn_Mong_CN	-5E-1	true
2869	mn_Mong_CN	-0.5	false
2870	mn_Mong_CN	6E-1	true
2871	mn_Mong_CN	0.6	false
2872	mn_Mong_CN	-7E-1	true
2873	mn_Mong_CN	-0.7	false
2874	mn_Mong_CN	8E10	true
2875	mn_Mong_CN	80,000,000,000	false
2876	mn_Mong_CN	-9.3456E-2	true
2877	mn_Mong_CN	-0.093	false
2878	mn_Mong_CN	1.023E7	true
2879	mn_Mong_CN	10,230,000	false
2880	mn_Mong_CN	1.23123456789099E2	true
2881	mn_Mong_CN	123.123	false
2882	moh_CA	1E3	true
2883	moh_CA	1,000	false
2884	moh_CA	-2E3	true
2885	moh_CA	-2,000	false
2886	moh_CA	3.98E2	true
2887	moh_CA	398	false
2888	moh_CA	4E-2	true
2889	moh_CA	0.04	false
2890	moh_CA	-5E-1	true
2891	moh_CA	-0.5	false
2892	moh_CA	6E-1	true
2893	moh_CA	0.6	false
2894	moh_CA	-7E-1	true
2895	moh_CA	-0.7	false
2896	moh_CA	8E10	true
2897	moh_CA	80,000,000,000	false
2898	moh_CA	-9.3456E-2	true
2899	moh_CA	-0.093	false
2900	moh_CA	1.023E7	true
2901	moh_CA	10,230,000	false
2902	moh_CA	1.23123456789099E2	true
2903	moh_CA	123.123	false
2904	mr_IN	[१E३]	true
2905	mr_IN	१,०००	false
2906	mr_IN	-[२E३]	true
2907	mr_IN	-२,०००	false
2908	mr_IN	[३.९८E२]	true
2909	mr_IN	३९८	false
2910	mr_IN	[४E-२]	true
2911	mr_IN	०.०४	false
2912	mr_IN	-[५E-१]	true
2913	mr_IN	-०.५	false
2914	mr_IN	[६E-१]	true
2915	mr_IN	०.६	false
2916	mr_IN	-[७E-१]	true
2917	mr_IN	-०.७	false
2918	mr_IN	[८E१०]	true
2919	mr_IN	८०,०००,०००,०००	false
2920	mr_IN	-[९.३४५६E-२]	true
2921	mr_IN	-०.०९३	false
2922	mr_IN	[१.०२३E७]	true
2923	mr_IN	१०,२३०,०००	false
2924	mr_IN	[१.२३१२३४५६७८९०९९E२]	true
2925	mr_IN	१२३.१२३	false
2926	ms_BN	1E3	true
2927	ms_BN	1.000	false
2928	ms_BN	-2E3	true
2929	ms_BN	-2.000	false
2930	ms_BN	3,98E2	true
2931	ms_BN	398	false
2932	ms_BN	4E-2	true
2933	ms_BN	0,04	false
2934	ms_BN	-5E-1	true
2935	ms_BN	-0,5	false
2936	ms_BN	6E-1	true
2937	ms_BN	0,6	false
2938	ms_BN	-7E-1	true
2939	ms_BN	-0,7	false
2940	ms_BN	8E10	true
2941	ms_BN	80.000.000.000	false
2942	ms_BN	-9,3456E-2	true
2943	ms_BN	-0,093	false
2944	ms_BN	1,023E7	true
2945	ms_BN	10.230.000	false
2946	ms_BN	1,23123456789099E2	true
2947	ms_BN	123,123	false
2948	ms_MY	1E3	true
2949	ms_MY	1,000	false
2950	ms_MY	-2E3	true
2951	ms_MY	-2,000	false
2952	ms_MY	3.98E2	true
2953	ms_MY	398	false
2954	ms_MY	4E-2	true
2955	ms_MY	0.04	false
2956	ms_MY	-5E-1	true
2957	ms_MY	-0.5	false
2958	ms_MY	6E-1	true
2959	ms_MY	0.6	false
2960	ms_MY	-7E-1	true
2961	ms_MY	-0.7	false
2962	ms_MY	8E10	true
2963	ms_MY	80,000,000,000	false
2964	ms_MY	-9.3456E-2	true
2965	ms_MY	-0.093	false
2966	ms_MY	1.023E7	true
2967	ms_MY	10,230,000	false
2968	ms_MY	1.23123456789099E2	true
2969	ms_MY	123.123	false
2970	mt_MT	1E3	true
2971	mt_MT	1,000	false
2972	mt_MT	-2E3	true
2973	mt_MT	-2,000	false
2974	mt_MT	3.98E2	true
2975	mt_MT	398	false
2976	mt_MT	4E-2	true
2977	mt_MT	0.04	false
2978	mt_MT	-5E-1	true
2979	mt_MT	-0.5	false
2980	mt_MT	6E-1	true
2981	mt_MT	0.6	false
2982	mt_MT	-7E-1	true
2983	mt_MT	-0.7	false
2984	mt_MT	8E10	true
2985	mt_MT	80,000,000,000	false
2986	mt_MT	-9.3456E-2	true
2987	mt_MT	-0.093	false
2988	mt_MT	1.023E7	true
2989	mt_MT	10,230,000	false
2990	mt_MT	1.23123456789099E2	true
2991	mt_MT	123.123	false
2992	nb_NO	1E3	true
2993	nb_NO	1 000	false
2994	nb_NO	−2E3	true
2995	nb_NO	−2 000	false
2996	nb_NO	3,98E2	true
2997	nb_NO	398	false
2998	nb_NO	4E−2	true
2999	nb_NO	0,04	false
3000	nb_NO	−5E−1	true
3001	nb_NO	−0,5	false
3002	nb_NO	6E−1	true
3003	nb_NO	0,6	false
3004	nb_NO	−7E−1	true
3005	nb_NO	−0,7	false
3006	nb_NO	8E10	true
3007	nb_NO	80 000 000 000	false
3008	nb_NO	−9,3456E−2	true
3009	nb_NO	−0,093	false
3010	nb_NO	1,023E7	true
3011	nb_NO	10 230 000	false
3012	nb_NO	1,23123456789099E2	true
3013	nb_NO	123,123	false
3014	ne_NP	१E३	true
3015	ne_NP	१,०००	false
3016	ne_NP	-२E३	true
3017	ne_NP	-२,०००	false
3018	ne_NP	३.९८E२	true
3019	ne_NP	३९८	false
3020	ne_NP	४E-२	true
3021	ne_NP	०.०४	false
3022	ne_NP	-५E-१	true
3023	ne_NP	-०.५	false
3024	ne_NP	६E-१	true
3025	ne_NP	०.६	false
3026	ne_NP	-७E-१	true
3027	ne_NP	-०.७	false
3028	ne_NP	८E१०	true
3029	ne_NP	८०,०००,०००,०००	false
3030	ne_NP	-९.३४५६E-२	true
3031	ne_NP	-०.०९३	false
3032	ne_NP	१.०२३E७	true
3033	ne_NP	१०,२३०,०००	false
3034	ne_NP	१.२३१२३४५६७८९०९९E२	true
3035	ne_NP	१२३.१२३	false
3036	nl_BE	1E3	true
3037	nl_BE	1.000	false
3038	nl_BE	-2E3	true
3039	nl_BE	-2.000	false
3040	nl_BE	3,98E2	true
3041	nl_BE	398	false
3042	nl_BE	4E-2	true
3043	nl_BE	0,04	false
3044	nl_BE	-5E-1	true
3045	nl_BE	-0,5	false
3046	nl_BE	6E-1	true
3047	nl_BE	0,6	false
3048	nl_BE	-7E-1	true
3049	nl_BE	-0,7	false
3050	nl_BE	8E10	true
3051	nl_BE	80.000.000.000	false
3052	nl_BE	-9,3456E-2	true
3053	nl_BE	-0,093	false
3054	nl_BE	1,023E7	true
3055	nl_BE	10.230.000	false
3056	nl_BE	1,23123456789099E2	true
3057	nl_BE	123,123	false
3058	nl_NL	1E3	true
3059	nl_NL	1.000	false
3060	nl_NL	-2E3	true
3061	nl_NL	-2.000	false
3062	nl_NL	3,98E2	true
3063	nl_NL	398	false
3064	nl_NL	4E-2	true
3065	nl_NL	0,04	false
3066	nl_NL	-5E-1	true
3067	nl_NL	-0,5	false
3068	nl_NL	6E-1	true
3069	nl_NL	0,6	false
3070	nl_NL	-7E-1	true
3071	nl_NL	-0,7	false
3072	nl_NL	8E10	true
3073	nl_NL	80.000.000.000	false
3074	nl_NL	-9,3456E-2	true
3075	nl_NL	-0,093	false
3076	nl_NL	1,023E7	true
3077	nl_NL	10.230.000	false
3078	nl_NL	1,23123456789099E2	true
3079	nl_NL	123,123	false
3080	nn_NO	1E3	true
3081	nn_NO	1 000	false
3082	nn_NO	−2E3	true
3083	nn_NO	−2 000	false
3084	nn_NO	3,98E2	true
3085	nn_NO	398	false
3086	nn_NO	4E−2	true
3087	nn_NO	0,04	false
3088	nn_NO	−5E−1	true
3089	nn_NO	−0,5	false
3090	nn_NO	6E−1	true
3091	nn_NO	0,6	false
3092	nn_NO	−7E−1	true
3093	nn_NO	−0,7	false
3094	nn_NO	8E10	true
3095	nn_NO	80 000 000 000	false
3096	nn_NO	−9,3456E−2	true
3097	nn_NO	−0,093	false
3098	nn_NO	1,023E7	true
3099	nn_NO	10 230 000	false
3100	nn_NO	1,23123456789099E2	true
3101	nn_NO	123,123	false
3102	nso_ZA	1E3	true
3103	nso_ZA	1,000	false
3104	nso_ZA	-2E3	true
3105	nso_ZA	-2,000	false
3106	nso_ZA	3.98E2	true
3107	nso_ZA	398	false
3108	nso_ZA	4E-2	true
3109	nso_ZA	0.04	false
3110	nso_ZA	-5E-1	true
3111	nso_ZA	-0.5	false
3112	nso_ZA	6E-1	true
3113	nso_ZA	0.6	false
3114	nso_ZA	-7E-1	true
3115	nso_ZA	-0.7	false
3116	nso_ZA	8E10	true
3117	nso_ZA	80,000,000,000	false
3118	nso_ZA	-9.3456E-2	true
3119	nso_ZA	-0.093	false
3120	nso_ZA	1.023E7	true
3121	nso_ZA	10,230,000	false
3122	nso_ZA	1.23123456789099E2	true
3123	nso_ZA	123.123	false
3124	oc_FR	1E3	true
3125	oc_FR	1,000	false
3126	oc_FR	-2E3	true
3127	oc_FR	-2,000	false
3128	oc_FR	3.98E2	true
3129	oc_FR	398	false
3130	oc_FR	4E-2	true
3131	oc_FR	0.04	false
3132	oc_FR	-5E-1	true
3133	oc_FR	-0.5	false
3134	oc_FR	6E-1	true
3135	oc_FR	0.6	false
3136	oc_FR	-7E-1	true
3137	oc_FR	-0.7	false
3138	oc_FR	8E10	true
3139	oc_FR	80,000,000,000	false
3140	oc_FR	-9.3456E-2	true
3141	oc_FR	-0.093	false
3142	oc_FR	1.023E7	true
3143	oc_FR	10,230,000	false
3144	oc_FR	1.23123456789099E2	true
3145	oc_FR	123.123	false
3146	or_IN	1E3	true
3147	or_IN	1,000	false
3148	or_IN	-2E3	true
3149	or_IN	-2,000	false
3150	or_IN	3.98E2	true
3151	or_IN	398	false
3152	or_IN	4E-2	true
3153	or_IN	0.04	false
3154	or_IN	-5E-1	true
3155	or_IN	-0.5	false
3156	or_IN	6E-1	true
3157	or_IN	0.6	false
3158	or_IN	-7E-1	true
3159	or_IN	-0.7	false
3160	or_IN	8E10	true
3161	or_IN	80,00,00,00,000	false
3162	or_IN	-9.3456E-2	true
3163	or_IN	-0.093	false
3164	or_IN	1.023E7	true
3165	or_IN	1,02,30,000	false
3166	or_IN	1.23123456789099E2	true
3167	or_IN	123.123	false
3168	pa_IN	1E3	true
3169	pa_IN	1,000	false
3170	pa_IN	-2E3	true
3171	pa_IN	-2,000	false
3172	pa_IN	3.98E2	true
3173	pa_IN	398	false
3174	pa_IN	4E-2	true
3175	pa_IN	0.04	false
3176	pa_IN	-5E-1	true
3177	pa_IN	-0.5	false
3178	pa_IN	6E-1	true
3179	pa_IN	0.6	false
3180	pa_IN	-7E-1	true
3181	pa_IN	-0.7	false
3182	pa_IN	8E10	true
3183	pa_IN	80,00,00,00,000	false
3184	pa_IN	-9.3456E-2	true
3185	pa_IN	-0.093	false
3186	pa_IN	1.023E7	true
3187	pa_IN	1,02,30,000	false
3188	pa_IN	1.23123456789099E2	true
3189	pa_IN	123.123	false
3190	pl_PL	1E3	true
3191	pl_PL	1 000	false
3192	pl_PL	-2E3	true
3193	pl_PL	-2 000	false
3194	pl_PL	3,98E2	true
3195	pl_PL	398	false
3196	pl_PL	4E-2	true
3197	pl_PL	0,04	false
3198	pl_PL	-5E-1	true
3199	pl_PL	-0,5	false
3200	pl_PL	6E-1	true
3201	pl_PL	0,6	false
3202	pl_PL	-7E-1	true
3203	pl_PL	-0,7	false
3204	pl_PL	8E10	true
3205	pl_PL	80 000 000 000	false
3206	pl_PL	-9,3456E-2	true
3207	pl_PL	-0,093	false
3208	pl_PL	1,023E7	true
3209	pl_PL	10 230 000	false
3210	pl_PL	1,23123456789099E2	true
3211	pl_PL	123,123	false
3212	prs_AF	1E3	true
3213	prs_AF	1,000	false
3214	prs_AF	-2E3	true
3215	prs_AF	-2,000	false
3216	prs_AF	3.98E2	true
3217	prs_AF	398	false
3218	prs_AF	4E-2	true
3219	prs_AF	0.04	false
3220	prs_AF	-5E-1	true
3221	prs_AF	-0.5	false
3222	prs_AF	6E-1	true
3223	prs_AF	0.6	false
3224	prs_AF	-7E-1	true
3225	prs_AF	-0.7	false
3226	prs_AF	8E10	true
3227	prs_AF	80,000,000,000	false
3228	prs_AF	-9.3456E-2	true
3229	prs_AF	-0.093	false
3230	prs_AF	1.023E7	true
3231	prs_AF	10,230,000	false
3232	prs_AF	1.23123456789099E2	true
3233	prs_AF	123.123	false
3234	ps_AF	۱×۱۰^۳	true
3235	ps_AF	۱٬۰۰۰	false
3236	ps_AF	‎-‎۲×۱۰^۳	true
3237	ps_AF	‎-‎۲٬۰۰۰	false
3238	ps_AF	۳٫۹۸×۱۰^۲	true
3239	ps_AF	۳۹۸	false
3240	ps_AF	۴×۱۰^‎-‎۲	true
3241	ps_AF	۰٫۰۴	false
3242	ps_AF	‎-‎۵×۱۰^‎-‎۱	true
3243	ps_AF	‎-‎۰٫۵	false
3244	ps_AF	۶×۱۰^‎-‎۱	true
3245	ps_AF	۰٫۶	false
3246	ps_AF	‎-‎۷×۱۰^‎-‎۱	true
3247	ps_AF	‎-‎۰٫۷	false
3248	ps_AF	۸×۱۰^۱۰	true
3249	ps_AF	۸۰٬۰۰۰٬۰۰۰٬۰۰۰	false
3250	ps_AF	‎-‎۹٫۳۴۵۶×۱۰^‎-‎۲	true
3251	ps_AF	‎-‎۰٫۰۹۳	false
3252	ps_AF	۱٫۰۲۳×۱۰^۷	true
3253	ps_AF	۱۰٬۲۳۰٬۰۰۰	false
3254	ps_AF	۱٫۲۳۱۲۳۴۵۶۷۸۹۰۹۹×۱۰^۲	true
3255	ps_AF	۱۲۳٫۱۲۳	false
3256	pt_BR	1E3	true
3257	pt_BR	1.000	false
3258	pt_BR	-2E3	true
3259	pt_BR	-2.000	false
3260	pt_BR	3,98E2	true
3261	pt_BR	398	false
3262	pt_BR	4E-2	true
3263	pt_BR	0,04	false
3264	pt_BR	-5E-1	true
3265	pt_BR	-0,5	false
3266	pt_BR	6E-1	true
3267	pt_BR	0,6	false
3268	pt_BR	-7E-1	true
3269	pt_BR	-0,7	false
3270	pt_BR	8E10	true
3271	pt_BR	80.000.000.000	false
3272	pt_BR	-9,3456E-2	true
3273	pt_BR	-0,093	false
3274	pt_BR	1,023E7	true
3275	pt_BR	10.230.000	false
3276	pt_BR	1,23123456789099E2	true
3277	pt_BR	123,123	false
3278	pt_PT	1E3	true
3279	pt_PT	1 000	false
3280	pt_PT	-2E3	true
3281	pt_PT	-2 000	false
3282	pt_PT	3,98E2	true
3283	pt_PT	398	false
3284	pt_PT	4E-2	true
3285	pt_PT	0,04	false
3286	pt_PT	-5E-1	true
3287	pt_PT	-0,5	false
3288	pt_PT	6E-1	true
3289	pt_PT	0,6	false
3290	pt_PT	-7E-1	true
3291	pt_PT	-0,7	false
3292	pt_PT	8E10	true
3293	pt_PT	80 000 000 000	false
