ID	Locale	"Fraction digits check"	"Currency symbol check"	Currency	"Uncurrency filter result"	Filtered
33383	sma_NO	Y	N	1,000.00	1000	Y
33384	sma_NO	Y	Y	1E3	1E3	N
33385	sma_NO	Y	N	1E3	1E3	N
33386	sma_NO	Y	Y	NOK1E3	NOK1E3	N
33387	sma_NO	Y	N	NOK1E3	NOK1E3	N
33388	sma_NO	Y	Y	NOK1,234.6	NOK1,234.6	N
33389	sma_NO	Y	N	NOK1,234.6	NOK1,234.6	N
33390	sma_NO	N	N	NOK1,234.6	1234.6	Y
33391	sma_NO	N	Y	NOK1,234.6	1234.6	Y
33392	sma_NO	Y	Y	1,234.6	1,234.6	N
33393	sma_NO	Y	N	1,234.6	1,234.6	N
33394	sma_NO	N	N	1,234.6	1234.6	Y
33395	sma_NO	N	Y	1,234.6	1,234.6	N
33396	sma_NO	Y	Y	NOK1,234.610	NOK1,234.610	N
33397	sma_NO	Y	N	NOK1,234.610	NOK1,234.610	N
33398	sma_NO	N	N	NOK1,234.610	1234.61	Y
33399	sma_NO	N	Y	NOK1,234.610	1234.61	Y
33400	sma_NO	Y	Y	1,234.610	1,234.610	N
33401	sma_NO	Y	N	1,234.610	1,234.610	N
33402	sma_NO	N	N	1,234.610	1234.61	Y
33403	sma_NO	N	Y	1,234.610	1,234.610	N
33404	sma_NO	Y	Y	NOK1,234.61	1234.61	Y
33405	sma_NO	Y	Y	NOK1234.61	1234.61	Y
33406	sma_NO	Y	Y	NOK1,234.61	1234.61	Y
33407	sma_NO	Y	Y	NOK1234.61	1234.61	Y
33408	sma_NO	Y	Y	NOK1234.61S	NOK1234.61S	N
33409	sma_NO	Y	Y	1,234.61	1,234.61	N
33410	sma_NO	Y	N	1,234.61	1234.61	Y
33411	sma_NO	Y	Y	1.23461E3	1.23461E3	N
33412	sma_NO	Y	N	1.23461E3	1.23461E3	N
33413	sma_NO	Y	Y	NOK1.23461E3	NOK1.23461E3	N
33414	sma_NO	Y	N	NOK1.23461E3	NOK1.23461E3	N
33415	sma_NO	Y	Y	NOK12,345,678.9	NOK12,345,678.9	N
33416	sma_NO	Y	N	NOK12,345,678.9	NOK12,345,678.9	N
33417	sma_NO	N	N	NOK12,345,678.9	12345678.9	Y
33418	sma_NO	N	Y	NOK12,345,678.9	12345678.9	Y
33419	sma_NO	Y	Y	12,345,678.9	12,345,678.9	N
33420	sma_NO	Y	N	12,345,678.9	12,345,678.9	N
33421	sma_NO	N	N	12,345,678.9	12345678.9	Y
33422	sma_NO	N	Y	12,345,678.9	12,345,678.9	N
33423	sma_NO	Y	Y	NOK12,345,678.900	NOK12,345,678.900	N
33424	sma_NO	Y	N	NOK12,345,678.900	NOK12,345,678.900	N
33425	sma_NO	N	N	NOK12,345,678.900	12345678.9	Y
33426	sma_NO	N	Y	NOK12,345,678.900	12345678.9	Y
33427	sma_NO	Y	Y	12,345,678.900	12,345,678.900	N
33428	sma_NO	Y	N	12,345,678.900	12,345,678.900	N
33429	sma_NO	N	N	12,345,678.900	12345678.9	Y
33430	sma_NO	N	Y	12,345,678.900	12,345,678.900	N
33431	sma_NO	Y	Y	NOK12,345,678.90	12345678.9	Y
33432	sma_NO	Y	Y	NOK12345678.90	12345678.9	Y
33433	sma_NO	Y	Y	NOK12,345,678.90	12345678.9	Y
33434	sma_NO	Y	Y	NOK12345678.90	12345678.9	Y
33435	sma_NO	Y	Y	NOK12345678.90S	NOK12345678.90S	N
33436	sma_NO	Y	Y	12,345,678.90	12,345,678.90	N
33437	sma_NO	Y	N	12,345,678.90	12345678.9	Y
33438	sma_NO	Y	Y	1.23456789E7	1.23456789E7	N
33439	sma_NO	Y	N	1.23456789E7	1.23456789E7	N
33440	sma_NO	Y	Y	NOK1.23456789E7	NOK1.23456789E7	N
33441	sma_NO	Y	N	NOK1.23456789E7	NOK1.23456789E7	N
33442	sma_NO	Y	Y	-NOK0.1	-NOK0.1	N
33443	sma_NO	Y	N	-NOK0.1	-NOK0.1	N
33444	sma_NO	N	N	-NOK0.1	-0.1	Y
33445	sma_NO	N	Y	-NOK0.1	-0.1	Y
33446	sma_NO	Y	Y	-0.1	-0.1	N
33447	sma_NO	Y	N	-0.1	-0.1	N
33448	sma_NO	N	N	-0.1	-0.1	Y
33449	sma_NO	N	Y	-0.1	-0.1	N
33450	sma_NO	Y	Y	-NOK0.100	-NOK0.100	N
33451	sma_NO	Y	N	-NOK0.100	-NOK0.100	N
33452	sma_NO	N	N	-NOK0.100	-0.1	Y
33453	sma_NO	N	Y	-NOK0.100	-0.1	Y
33454	sma_NO	Y	Y	-0.100	-0.100	N
33455	sma_NO	Y	N	-0.100	-0.100	N
33456	sma_NO	N	N	-0.100	-0.1	Y
33457	sma_NO	N	Y	-0.100	-0.100	N
33458	sma_NO	Y	Y	-NOK0.10	-0.1	Y
33459	sma_NO	Y	Y	-NOK0.10	-0.1	Y
33460	sma_NO	Y	Y	-NOK0.10S	-NOK0.10S	N
33461	sma_NO	Y	Y	-0.10	-0.10	N
33462	sma_NO	Y	N	-0.10	-0.1	Y
33463	sma_NO	Y	Y	-NOK1E-1	-NOK1E-1	N
33464	sma_NO	Y	N	-NOK1E-1	-NOK1E-1	N
33465	sma_NO	Y	Y	-NOK0.0	-NOK0.0	N
33466	sma_NO	Y	N	-NOK0.0	-NOK0.0	N
33467	sma_NO	N	N	-NOK0.0	-0	Y
33468	sma_NO	N	Y	-NOK0.0	-0	Y
33469	sma_NO	Y	Y	-0.0	-0.0	N
33470	sma_NO	Y	N	-0.0	-0.0	N
33471	sma_NO	N	N	-0.0	-0	Y
33472	sma_NO	N	Y	-0.0	-0.0	N
33473	sma_NO	Y	Y	-NOK0.010	-NOK0.010	N
33474	sma_NO	Y	N	-NOK0.010	-NOK0.010	N
33475	sma_NO	N	N	-NOK0.010	-0.01	Y
33476	sma_NO	N	Y	-NOK0.010	-0.01	Y
33477	sma_NO	Y	Y	-0.010	-0.010	N
33478	sma_NO	Y	N	-0.010	-0.010	N
33479	sma_NO	N	N	-0.010	-0.01	Y
33480	sma_NO	N	Y	-0.010	-0.010	N
33481	sma_NO	Y	Y	-NOK0.01	-0.01	Y
33482	sma_NO	Y	Y	-NOK0.01	-0.01	Y
33483	sma_NO	Y	Y	-NOK0.01S	-NOK0.01S	N
33484	sma_NO	Y	Y	-0.01	-0.01	N
33485	sma_NO	Y	N	-0.01	-0.01	Y
33486	sma_NO	Y	Y	-NOK1E-2	-NOK1E-2	N
33487	sma_NO	Y	N	-NOK1E-2	-NOK1E-2	N
33488	sma_NO	Y	Y	-NOK1,000.00	-1000	Y
33489	sma_NO	Y	Y	-NOK1000.00	-1000	Y
33490	sma_NO	Y	Y	-NOK1,000.00	-1000	Y
33491	sma_NO	Y	Y	-NOK1000.00	-1000	Y
33492	sma_NO	Y	Y	-NOK1000.00S	-NOK1000.00S	N
33493	sma_NO	Y	Y	-1,000.00	-1,000.00	N
33494	sma_NO	Y	N	-1,000.00	-1000	Y
33495	sma_NO	Y	Y	-NOK1E3	-NOK1E3	N
33496	sma_NO	Y	N	-NOK1E3	-NOK1E3	N
33497	sma_NO	Y	Y	-NOK1,234.6	-NOK1,234.6	N
33498	sma_NO	Y	N	-NOK1,234.6	-NOK1,234.6	N
33499	sma_NO	N	N	-NOK1,234.6	-1234.6	Y
33500	sma_NO	N	Y	-NOK1,234.6	-1234.6	Y
33501	sma_NO	Y	Y	-1,234.6	-1,234.6	N
33502	sma_NO	Y	N	-1,234.6	-1,234.6	N
33503	sma_NO	N	N	-1,234.6	-1234.6	Y
33504	sma_NO	N	Y	-1,234.6	-1,234.6	N
33505	sma_NO	Y	Y	-NOK1,234.610	-NOK1,234.610	N
33506	sma_NO	Y	N	-NOK1,234.610	-NOK1,234.610	N
33507	sma_NO	N	N	-NOK1,234.610	-1234.61	Y
33508	sma_NO	N	Y	-NOK1,234.610	-1234.61	Y
33509	sma_NO	Y	Y	-1,234.610	-1,234.610	N
33510	sma_NO	Y	N	-1,234.610	-1,234.610	N
33511	sma_NO	N	N	-1,234.610	-1234.61	Y
33512	sma_NO	N	Y	-1,234.610	-1,234.610	N
33513	sma_NO	Y	Y	-NOK1,234.61	-1234.61	Y
33514	sma_NO	Y	Y	-NOK1234.61	-1234.61	Y
33515	sma_NO	Y	Y	-NOK1,234.61	-1234.61	Y
33516	sma_NO	Y	Y	-NOK1234.61	-1234.61	Y
33517	sma_NO	Y	Y	-NOK1234.61S	-NOK1234.61S	N
33518	sma_NO	Y	Y	-1,234.61	-1,234.61	N
33519	sma_NO	Y	N	-1,234.61	-1234.61	Y
33520	sma_NO	Y	Y	-NOK1.23461E3	-NOK1.23461E3	N
33521	sma_NO	Y	N	-NOK1.23461E3	-NOK1.23461E3	N
33522	sma_NO	Y	Y	-NOK12,345,678.9	-NOK12,345,678.9	N
33523	sma_NO	Y	N	-NOK12,345,678.9	-NOK12,345,678.9	N
33524	sma_NO	N	N	-NOK12,345,678.9	-12345678.9	Y
33525	sma_NO	N	Y	-NOK12,345,678.9	-12345678.9	Y
33526	sma_NO	Y	Y	-12,345,678.9	-12,345,678.9	N
33527	sma_NO	Y	N	-12,345,678.9	-12,345,678.9	N
33528	sma_NO	N	N	-12,345,678.9	-12345678.9	Y
33529	sma_NO	N	Y	-12,345,678.9	-12,345,678.9	N
33530	sma_NO	Y	Y	-NOK12,345,678.900	-NOK12,345,678.900	N
33531	sma_NO	Y	N	-NOK12,345,678.900	-NOK12,345,678.900	N
33532	sma_NO	N	N	-NOK12,345,678.900	-12345678.9	Y
33533	sma_NO	N	Y	-NOK12,345,678.900	-12345678.9	Y
33534	sma_NO	Y	Y	-12,345,678.900	-12,345,678.900	N
33535	sma_NO	Y	N	-12,345,678.900	-12,345,678.900	N
33536	sma_NO	N	N	-12,345,678.900	-12345678.9	Y
33537	sma_NO	N	Y	-12,345,678.900	-12,345,678.900	N
33538	sma_NO	Y	Y	-NOK12,345,678.90	-12345678.9	Y
33539	sma_NO	Y	Y	-NOK12345678.90	-12345678.9	Y
33540	sma_NO	Y	Y	-NOK12,345,678.90	-12345678.9	Y
33541	sma_NO	Y	Y	-NOK12345678.90	-12345678.9	Y
33542	sma_NO	Y	Y	-NOK12345678.90S	-NOK12345678.90S	N
33543	sma_NO	Y	Y	-12,345,678.90	-12,345,678.90	N
33544	sma_NO	Y	N	-12,345,678.90	-12345678.9	Y
33545	sma_NO	Y	Y	-NOK1.23456789E7	-NOK1.23456789E7	N
33546	sma_NO	Y	N	-NOK1.23456789E7	-NOK1.23456789E7	N
33547	sma_SE	Y	Y	SEK0.00	0	Y
33548	sma_SE	Y	Y	SEK0.00	0	Y
33549	sma_SE	Y	Y	SEK0.00S	SEK0.00S	N
33550	sma_SE	Y	Y	0.00	0.00	N
33551	sma_SE	Y	N	0.00	0	Y
33552	sma_SE	Y	Y	0E0	0E0	N
33553	sma_SE	Y	N	0E0	0E0	N
33554	sma_SE	Y	Y	SEK0E0	SEK0E0	N
33555	sma_SE	Y	N	SEK0E0	SEK0E0	N
33556	sma_SE	Y	Y	SEK0.1	SEK0.1	N
33557	sma_SE	Y	N	SEK0.1	SEK0.1	N
33558	sma_SE	N	N	SEK0.1	0.1	Y
33559	sma_SE	N	Y	SEK0.1	0.1	Y
33560	sma_SE	Y	Y	0.1	0.1	N
33561	sma_SE	Y	N	0.1	0.1	N
33562	sma_SE	N	N	0.1	0.1	Y
33563	sma_SE	N	Y	0.1	0.1	N
33564	sma_SE	Y	Y	SEK0.100	SEK0.100	N
33565	sma_SE	Y	N	SEK0.100	SEK0.100	N
33566	sma_SE	N	N	SEK0.100	0.1	Y
33567	sma_SE	N	Y	SEK0.100	0.1	Y
33568	sma_SE	Y	Y	0.100	0.100	N
33569	sma_SE	Y	N	0.100	0.100	N
33570	sma_SE	N	N	0.100	0.1	Y
33571	sma_SE	N	Y	0.100	0.100	N
33572	sma_SE	Y	Y	SEK0.10	0.1	Y
33573	sma_SE	Y	Y	SEK0.10	0.1	Y
33574	sma_SE	Y	Y	SEK0.10S	SEK0.10S	N
33575	sma_SE	Y	Y	0.10	0.10	N
33576	sma_SE	Y	N	0.10	0.1	Y
33577	sma_SE	Y	Y	1E-1	1E-1	N
33578	sma_SE	Y	N	1E-1	1E-1	N
33579	sma_SE	Y	Y	SEK1E-1	SEK1E-1	N
33580	sma_SE	Y	N	SEK1E-1	SEK1E-1	N
33581	sma_SE	Y	Y	SEK0.0	SEK0.0	N
33582	sma_SE	Y	N	SEK0.0	SEK0.0	N
33583	sma_SE	N	N	SEK0.0	0	Y
33584	sma_SE	N	Y	SEK0.0	0	Y
33585	sma_SE	Y	Y	0.0	0.0	N
33586	sma_SE	Y	N	0.0	0.0	N
33587	sma_SE	N	N	0.0	0	Y
33588	sma_SE	N	Y	0.0	0.0	N
33589	sma_SE	Y	Y	SEK0.010	SEK0.010	N
33590	sma_SE	Y	N	SEK0.010	SEK0.010	N
33591	sma_SE	N	N	SEK0.010	0.01	Y
33592	sma_SE	N	Y	SEK0.010	0.01	Y
33593	sma_SE	Y	Y	0.010	0.010	N
33594	sma_SE	Y	N	0.010	0.010	N
33595	sma_SE	N	N	0.010	0.01	Y
33596	sma_SE	N	Y	0.010	0.010	N
33597	sma_SE	Y	Y	SEK0.01	0.01	Y
33598	sma_SE	Y	Y	SEK0.01	0.01	Y
33599	sma_SE	Y	Y	SEK0.01S	SEK0.01S	N
33600	sma_SE	Y	Y	0.01	0.01	N
33601	sma_SE	Y	N	0.01	0.01	Y
33602	sma_SE	Y	Y	1E-2	1E-2	N
33603	sma_SE	Y	N	1E-2	1E-2	N
33604	sma_SE	Y	Y	SEK1E-2	SEK1E-2	N
33605	sma_SE	Y	N	SEK1E-2	SEK1E-2	N
33606	sma_SE	Y	Y	SEK1,000.00	1000	Y
33607	sma_SE	Y	Y	SEK1000.00	1000	Y
33608	sma_SE	Y	Y	SEK1,000.00	1000	Y
33609	sma_SE	Y	Y	SEK1000.00	1000	Y
33610	sma_SE	Y	Y	SEK1000.00S	SEK1000.00S	N
33611	sma_SE	Y	Y	1,000.00	1,000.00	N
33612	sma_SE	Y	N	1,000.00	1000	Y
33613	sma_SE	Y	Y	1E3	1E3	N
33614	sma_SE	Y	N	1E3	1E3	N
33615	sma_SE	Y	Y	SEK1E3	SEK1E3	N
33616	sma_SE	Y	N	SEK1E3	SEK1E3	N
33617	sma_SE	Y	Y	SEK1,234.6	SEK1,234.6	N
33618	sma_SE	Y	N	SEK1,234.6	SEK1,234.6	N
33619	sma_SE	N	N	SEK1,234.6	1234.6	Y
33620	sma_SE	N	Y	SEK1,234.6	1234.6	Y
33621	sma_SE	Y	Y	1,234.6	1,234.6	N
33622	sma_SE	Y	N	1,234.6	1,234.6	N
33623	sma_SE	N	N	1,234.6	1234.6	Y
33624	sma_SE	N	Y	1,234.6	1,234.6	N
33625	sma_SE	Y	Y	SEK1,234.610	SEK1,234.610	N
33626	sma_SE	Y	N	SEK1,234.610	SEK1,234.610	N
33627	sma_SE	N	N	SEK1,234.610	1234.61	Y
33628	sma_SE	N	Y	SEK1,234.610	1234.61	Y
33629	sma_SE	Y	Y	1,234.610	1,234.610	N
33630	sma_SE	Y	N	1,234.610	1,234.610	N
33631	sma_SE	N	N	1,234.610	1234.61	Y
33632	sma_SE	N	Y	1,234.610	1,234.610	N
33633	sma_SE	Y	Y	SEK1,234.61	1234.61	Y
33634	sma_SE	Y	Y	SEK1234.61	1234.61	Y
33635	sma_SE	Y	Y	SEK1,234.61	1234.61	Y
33636	sma_SE	Y	Y	SEK1234.61	1234.61	Y
33637	sma_SE	Y	Y	SEK1234.61S	SEK1234.61S	N
33638	sma_SE	Y	Y	1,234.61	1,234.61	N
33639	sma_SE	Y	N	1,234.61	1234.61	Y
33640	sma_SE	Y	Y	1.23461E3	1.23461E3	N
33641	sma_SE	Y	N	1.23461E3	1.23461E3	N
33642	sma_SE	Y	Y	SEK1.23461E3	SEK1.23461E3	N
33643	sma_SE	Y	N	SEK1.23461E3	SEK1.23461E3	N
33644	sma_SE	Y	Y	SEK12,345,678.9	SEK12,345,678.9	N
33645	sma_SE	Y	N	SEK12,345,678.9	SEK12,345,678.9	N
33646	sma_SE	N	N	SEK12,345,678.9	12345678.9	Y
33647	sma_SE	N	Y	SEK12,345,678.9	12345678.9	Y
33648	sma_SE	Y	Y	12,345,678.9	12,345,678.9	N
33649	sma_SE	Y	N	12,345,678.9	12,345,678.9	N
33650	sma_SE	N	N	12,345,678.9	12345678.9	Y
33651	sma_SE	N	Y	12,345,678.9	12,345,678.9	N
33652	sma_SE	Y	Y	SEK12,345,678.900	SEK12,345,678.900	N
33653	sma_SE	Y	N	SEK12,345,678.900	SEK12,345,678.900	N
33654	sma_SE	N	N	SEK12,345,678.900	12345678.9	Y
33655	sma_SE	N	Y	SEK12,345,678.900	12345678.9	Y
33656	sma_SE	Y	Y	12,345,678.900	12,345,678.900	N
33657	sma_SE	Y	N	12,345,678.900	12,345,678.900	N
33658	sma_SE	N	N	12,345,678.900	12345678.9	Y
33659	sma_SE	N	Y	12,345,678.900	12,345,678.900	N
33660	sma_SE	Y	Y	SEK12,345,678.90	12345678.9	Y
33661	sma_SE	Y	Y	SEK12345678.90	12345678.9	Y
33662	sma_SE	Y	Y	SEK12,345,678.90	12345678.9	Y
33663	sma_SE	Y	Y	SEK12345678.90	12345678.9	Y
33664	sma_SE	Y	Y	SEK12345678.90S	SEK12345678.90S	N
33665	sma_SE	Y	Y	12,345,678.90	12,345,678.90	N
33666	sma_SE	Y	N	12,345,678.90	12345678.9	Y
33667	sma_SE	Y	Y	1.23456789E7	1.23456789E7	N
33668	sma_SE	Y	N	1.23456789E7	1.23456789E7	N
33669	sma_SE	Y	Y	SEK1.23456789E7	SEK1.23456789E7	N
33670	sma_SE	Y	N	SEK1.23456789E7	SEK1.23456789E7	N
33671	sma_SE	Y	Y	-SEK0.1	-SEK0.1	N
33672	sma_SE	Y	N	-SEK0.1	-SEK0.1	N
33673	sma_SE	N	N	-SEK0.1	-0.1	Y
33674	sma_SE	N	Y	-SEK0.1	-0.1	Y
33675	sma_SE	Y	Y	-0.1	-0.1	N
33676	sma_SE	Y	N	-0.1	-0.1	N
33677	sma_SE	N	N	-0.1	-0.1	Y
33678	sma_SE	N	Y	-0.1	-0.1	N
33679	sma_SE	Y	Y	-SEK0.100	-SEK0.100	N
33680	sma_SE	Y	N	-SEK0.100	-SEK0.100	N
33681	sma_SE	N	N	-SEK0.100	-0.1	Y
33682	sma_SE	N	Y	-SEK0.100	-0.1	Y
33683	sma_SE	Y	Y	-0.100	-0.100	N
33684	sma_SE	Y	N	-0.100	-0.100	N
33685	sma_SE	N	N	-0.100	-0.1	Y
33686	sma_SE	N	Y	-0.100	-0.100	N
33687	sma_SE	Y	Y	-SEK0.10	-0.1	Y
33688	sma_SE	Y	Y	-SEK0.10	-0.1	Y
33689	sma_SE	Y	Y	-SEK0.10S	-SEK0.10S	N
33690	sma_SE	Y	Y	-0.10	-0.10	N
33691	sma_SE	Y	N	-0.10	-0.1	Y
33692	sma_SE	Y	Y	-SEK1E-1	-SEK1E-1	N
33693	sma_SE	Y	N	-SEK1E-1	-SEK1E-1	N
33694	sma_SE	Y	Y	-SEK0.0	-SEK0.0	N
33695	sma_SE	Y	N	-SEK0.0	-SEK0.0	N
33696	sma_SE	N	N	-SEK0.0	-0	Y
33697	sma_SE	N	Y	-SEK0.0	-0	Y
33698	sma_SE	Y	Y	-0.0	-0.0	N
33699	sma_SE	Y	N	-0.0	-0.0	N
33700	sma_SE	N	N	-0.0	-0	Y
33701	sma_SE	N	Y	-0.0	-0.0	N
33702	sma_SE	Y	Y	-SEK0.010	-SEK0.010	N
33703	sma_SE	Y	N	-SEK0.010	-SEK0.010	N
33704	sma_SE	N	N	-SEK0.010	-0.01	Y
33705	sma_SE	N	Y	-SEK0.010	-0.01	Y
33706	sma_SE	Y	Y	-0.010	-0.010	N
33707	sma_SE	Y	N	-0.010	-0.010	N
33708	sma_SE	N	N	-0.010	-0.01	Y
33709	sma_SE	N	Y	-0.010	-0.010	N
33710	sma_SE	Y	Y	-SEK0.01	-0.01	Y
33711	sma_SE	Y	Y	-SEK0.01	-0.01	Y
33712	sma_SE	Y	Y	-SEK0.01S	-SEK0.01S	N
33713	sma_SE	Y	Y	-0.01	-0.01	N
33714	sma_SE	Y	N	-0.01	-0.01	Y
33715	sma_SE	Y	Y	-SEK1E-2	-SEK1E-2	N
33716	sma_SE	Y	N	-SEK1E-2	-SEK1E-2	N
33717	sma_SE	Y	Y	-SEK1,000.00	-1000	Y
33718	sma_SE	Y	Y	-SEK1000.00	-1000	Y
33719	sma_SE	Y	Y	-SEK1,000.00	-1000	Y
33720	sma_SE	Y	Y	-SEK1000.00	-1000	Y
33721	sma_SE	Y	Y	-SEK1000.00S	-SEK1000.00S	N
33722	sma_SE	Y	Y	-1,000.00	-1,000.00	N
33723	sma_SE	Y	N	-1,000.00	-1000	Y
33724	sma_SE	Y	Y	-SEK1E3	-SEK1E3	N
33725	sma_SE	Y	N	-SEK1E3	-SEK1E3	N
33726	sma_SE	Y	Y	-SEK1,234.6	-SEK1,234.6	N
33727	sma_SE	Y	N	-SEK1,234.6	-SEK1,234.6	N
33728	sma_SE	N	N	-SEK1,234.6	-1234.6	Y
33729	sma_SE	N	Y	-SEK1,234.6	-1234.6	Y
33730	sma_SE	Y	Y	-1,234.6	-1,234.6	N
33731	sma_SE	Y	N	-1,234.6	-1,234.6	N
33732	sma_SE	N	N	-1,234.6	-1234.6	Y
33733	sma_SE	N	Y	-1,234.6	-1,234.6	N
33734	sma_SE	Y	Y	-SEK1,234.610	-SEK1,234.610	N
33735	sma_SE	Y	N	-SEK1,234.610	-SEK1,234.610	N
33736	sma_SE	N	N	-SEK1,234.610	-1234.61	Y
33737	sma_SE	N	Y	-SEK1,234.610	-1234.61	Y
33738	sma_SE	Y	Y	-1,234.610	-1,234.610	N
33739	sma_SE	Y	N	-1,234.610	-1,234.610	N
33740	sma_SE	N	N	-1,234.610	-1234.61	Y
33741	sma_SE	N	Y	-1,234.610	-1,234.610	N
33742	sma_SE	Y	Y	-SEK1,234.61	-1234.61	Y
33743	sma_SE	Y	Y	-SEK1234.61	-1234.61	Y
33744	sma_SE	Y	Y	-SEK1,234.61	-1234.61	Y
33745	sma_SE	Y	Y	-SEK1234.61	-1234.61	Y
33746	sma_SE	Y	Y	-SEK1234.61S	-SEK1234.61S	N
33747	sma_SE	Y	Y	-1,234.61	-1,234.61	N
33748	sma_SE	Y	N	-1,234.61	-1234.61	Y
33749	sma_SE	Y	Y	-SEK1.23461E3	-SEK1.23461E3	N
33750	sma_SE	Y	N	-SEK1.23461E3	-SEK1.23461E3	N
33751	sma_SE	Y	Y	-SEK12,345,678.9	-SEK12,345,678.9	N
33752	sma_SE	Y	N	-SEK12,345,678.9	-SEK12,345,678.9	N
33753	sma_SE	N	N	-SEK12,345,678.9	-12345678.9	Y
33754	sma_SE	N	Y	-SEK12,345,678.9	-12345678.9	Y
33755	sma_SE	Y	Y	-12,345,678.9	-12,345,678.9	N
33756	sma_SE	Y	N	-12,345,678.9	-12,345,678.9	N
33757	sma_SE	N	N	-12,345,678.9	-12345678.9	Y
33758	sma_SE	N	Y	-12,345,678.9	-12,345,678.9	N
33759	sma_SE	Y	Y	-SEK12,345,678.900	-SEK12,345,678.900	N
33760	sma_SE	Y	N	-SEK12,345,678.900	-SEK12,345,678.900	N
33761	sma_SE	N	N	-SEK12,345,678.900	-12345678.9	Y
33762	sma_SE	N	Y	-SEK12,345,678.900	-12345678.9	Y
33763	sma_SE	Y	Y	-12,345,678.900	-12,345,678.900	N
33764	sma_SE	Y	N	-12,345,678.900	-12,345,678.900	N
33765	sma_SE	N	N	-12,345,678.900	-12345678.9	Y
33766	sma_SE	N	Y	-12,345,678.900	-12,345,678.900	N
33767	sma_SE	Y	Y	-SEK12,345,678.90	-12345678.9	Y
33768	sma_SE	Y	Y	-SEK12345678.90	-12345678.9	Y
33769	sma_SE	Y	Y	-SEK12,345,678.90	-12345678.9	Y
33770	sma_SE	Y	Y	-SEK12345678.90	-12345678.9	Y
33771	sma_SE	Y	Y	-SEK12345678.90S	-SEK12345678.90S	N
33772	sma_SE	Y	Y	-12,345,678.90	-12,345,678.90	N
33773	sma_SE	Y	N	-12,345,678.90	-12345678.9	Y
33774	sma_SE	Y	Y	-SEK1.23456789E7	-SEK1.23456789E7	N
33775	sma_SE	Y	N	-SEK1.23456789E7	-SEK1.23456789E7	N
33776	smj_NO	Y	Y	NOK0.00	0	Y
33777	smj_NO	Y	Y	NOK0.00	0	Y
33778	smj_NO	Y	Y	NOK0.00S	NOK0.00S	N
33779	smj_NO	Y	Y	0.00	0.00	N
33780	smj_NO	Y	N	0.00	0	Y
33781	smj_NO	Y	Y	0E0	0E0	N
33782	smj_NO	Y	N	0E0	0E0	N
33783	smj_NO	Y	Y	NOK0E0	NOK0E0	N
33784	smj_NO	Y	N	NOK0E0	NOK0E0	N
33785	smj_NO	Y	Y	NOK0.1	NOK0.1	N
33786	smj_NO	Y	N	NOK0.1	NOK0.1	N
33787	smj_NO	N	N	NOK0.1	0.1	Y
33788	smj_NO	N	Y	NOK0.1	0.1	Y
33789	smj_NO	Y	Y	0.1	0.1	N
33790	smj_NO	Y	N	0.1	0.1	N
33791	smj_NO	N	N	0.1	0.1	Y
33792	smj_NO	N	Y	0.1	0.1	N
33793	smj_NO	Y	Y	NOK0.100	NOK0.100	N
33794	smj_NO	Y	N	NOK0.100	NOK0.100	N
33795	smj_NO	N	N	NOK0.100	0.1	Y
33796	smj_NO	N	Y	NOK0.100	0.1	Y
33797	smj_NO	Y	Y	0.100	0.100	N
33798	smj_NO	Y	N	0.100	0.100	N
33799	smj_NO	N	N	0.100	0.1	Y
33800	smj_NO	N	Y	0.100	0.100	N
33801	smj_NO	Y	Y	NOK0.10	0.1	Y
33802	smj_NO	Y	Y	NOK0.10	0.1	Y
33803	smj_NO	Y	Y	NOK0.10S	NOK0.10S	N
33804	smj_NO	Y	Y	0.10	0.10	N
33805	smj_NO	Y	N	0.10	0.1	Y
33806	smj_NO	Y	Y	1E-1	1E-1	N
33807	smj_NO	Y	N	1E-1	1E-1	N
33808	smj_NO	Y	Y	NOK1E-1	NOK1E-1	N
33809	smj_NO	Y	N	NOK1E-1	NOK1E-1	N
33810	smj_NO	Y	Y	NOK0.0	NOK0.0	N
33811	smj_NO	Y	N	NOK0.0	NOK0.0	N
33812	smj_NO	N	N	NOK0.0	0	Y
33813	smj_NO	N	Y	NOK0.0	0	Y
33814	smj_NO	Y	Y	0.0	0.0	N
33815	smj_NO	Y	N	0.0	0.0	N
33816	smj_NO	N	N	0.0	0	Y
33817	smj_NO	N	Y	0.0	0.0	N
33818	smj_NO	Y	Y	NOK0.010	NOK0.010	N
33819	smj_NO	Y	N	NOK0.010	NOK0.010	N
33820	smj_NO	N	N	NOK0.010	0.01	Y
33821	smj_NO	N	Y	NOK0.010	0.01	Y
33822	smj_NO	Y	Y	0.010	0.010	N
33823	smj_NO	Y	N	0.010	0.010	N
33824	smj_NO	N	N	0.010	0.01	Y
33825	smj_NO	N	Y	0.010	0.010	N
33826	smj_NO	Y	Y	NOK0.01	0.01	Y
33827	smj_NO	Y	Y	NOK0.01	0.01	Y
33828	smj_NO	Y	Y	NOK0.01S	NOK0.01S	N
33829	smj_NO	Y	Y	0.01	0.01	N
33830	smj_NO	Y	N	0.01	0.01	Y
33831	smj_NO	Y	Y	1E-2	1E-2	N
33832	smj_NO	Y	N	1E-2	1E-2	N
33833	smj_NO	Y	Y	NOK1E-2	NOK1E-2	N
33834	smj_NO	Y	N	NOK1E-2	NOK1E-2	N
33835	smj_NO	Y	Y	NOK1,000.00	1000	Y
